# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az
#                 Time=0.500000
# 
39.000000,0.002000,-0.549728,1.461400,1.551238,-0.305573,0.643970,0.465484,1.045474,-2.395640,-2.635006
40.000000,0.002000,-0.273412,0.133934,0.459909,0.355999,-1.505819,-2.258865,3.669694,-2.850387,-7.831719
41.000000,0.002000,0.458040,-0.073291,0.473311,-0.679487,2.740322,-0.674673,-5.566696,0.138954,-8.615453
42.000000,0.002000,0.599069,-0.234279,-0.340887,-2.909091,1.659569,-0.010629,-9.759345,1.431254,6.106162
43.000000,0.002000,-0.056526,0.758528,0.890763,0.929108,-3.184304,-0.364928,0.443627,-4.347702,-5.799971
44.000000,0.002000,0.338281,-0.225203,0.539295,-0.836764,1.888450,-1.192065,-4.550461,3.916853,-7.811316
45.000000,0.002000,0.085799,0.465766,-0.125031,1.836147,-0.255680,1.815810,-2.481705,-7.292853,2.747085
46.000000,0.002000,1.253124,-0.164494,-0.290352,-0.158632,-1.585865,0.182576,-6.447902,1.177582,1.326911
47.000000,0.002000,-0.059285,-0.950415,-0.363134,-0.959474,1.485687,3.044855,-0.194916,7.760901,2.852026
48.000000,0.002000,-0.227592,-0.005578,-0.081671,-1.095723,-0.283023,-1.922177,12.342681,1.993371,9.033067
49.000000,0.002000,1.772020,0.666979,0.407699,-2.055065,-0.862159,2.639352,-4.113255,-1.584653,-1.076571
50.000000,0.002000,1.628536,-0.794108,-0.622103,0.197799,1.590910,-0.038806,-3.669167,1.748179,1.283012
51.000000,0.002000,-0.688288,1.245398,0.056105,-0.809486,-2.088207,1.792249,3.321127,-5.468747,-0.253754
52.000000,0.002000,-0.834543,-0.534236,0.034925,1.210864,-0.269717,1.609395,6.806388,3.569990,-0.611962
53.000000,0.002000,0.591516,-1.267312,-1.177171,-1.487190,0.346371,0.560572,-1.463639,3.386881,2.851781
54.000000,0.002000,-0.175521,-0.180158,1.367394,0.672832,0.909560,-2.259293,0.664804,1.289586,-5.868930
55.000000,0.002000,0.348157,0.985616,-0.443456,-1.820177,0.828912,2.487107,-2.912870,-7.199412,4.201143
56.000000,0.002000,0.405493,-1.131310,-1.279645,-1.144910,0.449507,1.353615,-1.161748,3.231129,3.502001
57.000000,0.002000,0.273143,0.342981,0.054937,-2.957952,-0.756766,-2.420195,-5.795860,-11.233165,-0.763352
58.000000,0.002000,0.467654,0.475832,-0.391119,-0.603037,-1.737368,1.399252,-6.177060,-4.708803,5.801730
59.000000,0.002000,-0.832857,0.918439,-0.640092,1.111148,-0.266384,0.980013,3.414731,-3.893985,2.880383
60.000000,0.002000,0.061998,-0.498651,0.225011,1.803422,1.193351,-0.078673,-1.049396,8.414065,-3.844146
61.000000,0.002000,-0.690613,-0.614407,-0.748457,0.083525,2.401779,0.548458,4.561370,2.322116,4.673037
62.000000,0.002000,-1.989202,1.003222,-1.432974,0.945153,0.553359,0.688960,2.029401,-0.982384,1.464711
63.000000,0.002000,-0.813868,-0.079937,-0.562629,1.778025,-0.255525,1.136295,6.760441,0.710309,4.371579
64.000000,0.002000,1.479133,-0.864175,-0.708698,-0.925127,1.417975,-1.760609,-3.665208,1.914202,1.038643
65.000000,0.002000,-0.265866,-1.113459,-0.285300,-0.198643,1.529681,-1.624887,2.387668,6.649138,1.502883
66.000000,0.002000,-0.468413,1.265355,1.231239,-0.316251,0.128875,0.074309,1.286463,-3.395599,-2.998023
67.000000,0.002000,2.410836,-0.553276,-0.759703,-0.174630,-3.795800,-0.590373,-2.555258,0.663852,0.788004
68.000000,0.002000,-0.345265,-0.278410,0.105298,0.727330,-2.896982,-1.939529,7.799925,5.278684,-2.455845
69.000000,0.002000,-0.465109,-0.523746,0.538520,-1.997322,3.485746,0.395302,4.446837,5.677825,-5.122084
70.000000,0.002000,-0.625365,0.033109,0.309729,1.626066,-0.661489,0.316654,7.402318,-0.881385,-5.489291
71.000000,0.002000,0.664174,-0.177017,0.567817,-1.644848,-0.804301,-1.567894,-6.718184,2.401999,-5.845714
72.000000,0.002000,-0.301208,-0.521306,-0.099219,1.183542,2.396449,1.025332,4.446936,9.208360,-0.742779
73.000000,0.002000,0.000418,0.599951,0.582311,0.061851,-0.157714,-4.615658,0.289138,-5.079519,-6.758313
74.000000,0.002000,-0.098222,-0.604349,-0.869625,-0.056394,1.671080,0.046742,0.269972,3.997787,6.833921
75.000000,0.002000,-1.407123,0.810313,-1.595852,-1.423675,0.353226,0.581950,2.005324,-1.128731,2.384195
76.000000,0.002000,0.226685,0.603729,-0.228039,-0.129197,-0.255082,-0.633055,-2.751926,-8.516621,3.616916
77.000000,0.002000,-0.110990,0.040003,-0.347724,1.631749,0.574728,3.558174,2.041932,-0.994391,9.149569
78.000000,0.002000,0.106502,0.143366,-0.498362,1.320091,1.559852,-0.886201,0.599764,-1.734024,10.171010
79.000000,0.002000,-1.798018,1.189287,2.687790,-0.990142,0.616842,1.970454,0.873370,-0.594961,-1.307258
80.000000,0.002000,-1.937547,-0.173174,0.044343,1.222472,-1.224618,-1.373996,4.249918,0.440021,-0.124567
81.000000,0.002000,0.273021,-0.161151,0.044799,1.670709,1.321275,0.162237,-8.350177,5.648276,0.988909
82.000000,0.002000,-0.316341,-0.987399,-1.210863,0.176589,-0.757187,2.018440,1.070096,3.545028,4.321169
83.000000,0.002000,1.471416,0.399196,-0.838752,-0.249947,-1.767347,0.500453,-3.752078,-0.889820,2.557445
84.000000,0.002000,-2.451401,0.866976,-0.435238,-1.252783,0.421949,0.461155,2.496415,-0.922967,0.437059
85.000000,0.002000,0.051213,0.009954,0.448639,-0.421478,1.006262,-1.865410,-1.657448,0.034636,-9.314462
86.000000,0.002000,0.468755,-0.637694,-1.569701,-0.808466,0.557474,0.635744,-1.348618,1.555877,4.506877
87.000000,0.002000,-0.300953,0.778162,-1.591179,2.955381,-0.066779,0.014490,0.825698,-1.889839,4.261240
88.000000,0.002000,-0.311219,0.110442,-0.279842,1.617807,1.464744,0.196383,6.780938,-2.804905,6.306692
89.000000,0.002000,-0.588528,0.463533,0.849890,3.663502,0.138788,-0.148099,3.432031,-2.785778,-5.405028
90.000000,0.002000,-0.355341,-0.245428,-0.602701,-0.375925,0.749711,-0.349448,4.213996,2.446655,7.686386
91.000000,0.002000,0.191085,-2.400165,1.643739,-0.460400,1.150589,-0.911288,-0.161243,1.829018,-1.286409
92.000000,0.002000,0.533392,0.100812,0.196978,-1.128041,1.835652,0.962283,-9.408173,-0.182073,-3.184743
93.000000,0.002000,0.561294,-0.893776,-1.005865,-0.306442,-1.042276,3.018887,-2.414612,3.755578,3.955330
94.000000,0.002000,1.478635,-0.182424,1.166429,-1.926884,-0.068942,-0.216692,-3.432496,0.434249,-2.574994
95.000000,0.002000,-0.541534,1.092479,0.001578,0.847361,-2.054076,-0.578259,3.037447,-6.194967,0.545958
96.000000,0.002000,1.202955,-0.519388,0.305926,0.231324,1.663862,-2.347268,-5.413931,2.133527,-2.060115
97.000000,0.002000,0.570600,1.054077,-1.772097,-0.491744,-1.061161,-1.595475,-0.851408,-1.688335,3.011499
98.000000,0.002000,-0.283955,1.832267,-0.209467,0.530474,-1.808433,1.915216,0.528858,-4.376699,0.730521
99.000000,0.002000,0.282376,0.824846,-0.007887,0.657791,-2.214984,-0.174007,-2.434991,-8.038106,0.867657
100.000000,0.002000,-0.201223,0.155855,-0.095671,-1.325539,0.950066,-1.198379,5.626409,-3.377614,3.756547
101.000000,0.002000,-1.272648,0.807848,-0.580211,0.880583,-2.375737,-0.632979,4.203994,-2.970420,1.972244
102.000000,0.002000,-0.286350,0.329570,0.084787,1.768011,-1.712035,1.391746,6.452441,-7.959983,-0.327343
103.000000,0.002000,-1.169353,-0.885314,0.066074,1.222063,1.685312,-1.412858,4.693663,3.556952,-0.337634
104.000000,0.002000,-0.215981,0.251092,0.179656,0.312061,0.479192,-3.006767,4.217638,-5.125411,-3.080691
105.000000,0.002000,-0.580971,-0.336712,-0.115054,2.294334,1.647317,0.840293,7.244809,5.105252,1.396714
106.000000,0.002000,-0.058200,-0.029076,1.133000,-0.399133,0.125341,1.552384,0.212182,0.492676,-7.087248
107.000000,0.002000,0.295665,-0.332120,-0.633887,0.434475,0.082713,1.414413,-2.792175,3.497310,7.578559
108.000000,0.002000,-0.144825,0.450700,-0.345076,1.981247,-0.540918,2.265527,2.217749,-7.416280,5.429081
109.000000,0.002000,-0.522281,0.061881,-0.455003,2.639908,0.795561,0.185742,7.193784,-0.717295,6.478690
110.000000,0.002000,1.765716,-0.213630,1.939520,-1.490843,1.098158,1.563503,-1.806724,0.221774,-1.983752
111.000000,0.002000,0.485997,-0.737258,0.737978,-1.166960,1.792030,-0.851746,-3.335824,4.143837,-4.453098
112.000000,0.002000,-1.153064,-1.708044,0.996815,0.393081,2.477543,0.538397,1.819749,2.419781,-1.188982
113.000000,0.002000,-1.433189,-0.547610,-0.522605,1.738678,-1.772988,0.795866,4.766700,2.191564,1.712075
114.000000,0.002000,1.892930,1.096573,0.611752,-0.292269,-0.379084,2.046861,-2.887239,-1.739882,-0.944445
115.000000,0.002000,-0.931300,-1.428490,-1.058931,0.000830,0.351106,-0.764245,1.623905,3.215748,2.116469
116.000000,0.002000,-0.904855,-1.095570,0.662492,-0.510541,-0.485157,0.445596,3.050054,3.892408,-2.475018
117.000000,0.002000,0.541205,0.218016,-0.481495,-0.883226,-0.757658,1.544355,-5.217986,-2.127091,4.740448
118.000000,0.002000,-0.991043,1.176858,-0.951369,1.458896,-1.036709,-0.074752,2.554078,-2.777211,2.589694
119.000000,0.002000,-0.174068,-0.276163,-1.589439,1.196952,0.735438,1.627945,0.717661,-0.966160,6.511727
120.000000,0.002000,-0.650564,-0.203382,-0.045410,1.087249,1.192708,-1.617718,9.518356,2.932228,0.048607
121.000000,0.002000,0.429096,-0.136181,0.539541,-1.365688,-0.098975,-2.187884,-6.028066,1.706923,-6.424153
122.000000,0.002000,-0.194913,0.461038,-0.258686,-0.990469,-0.092206,-0.406826,2.338178,-8.737842,4.133114
123.000000,0.002000,0.315591,-0.079944,0.354146,0.554993,1.125756,0.415235,-4.931336,-0.497555,-7.627035
124.000000,0.002000,-1.177180,0.424992,-0.365969,0.975412,-0.118503,1.776724,5.894703,-2.230174,1.650812
125.000000,0.002000,0.593453,-0.627397,-0.423454,-1.632226,0.071441,-0.513327,-5.605585,5.250471,3.886516
126.000000,0.002000,0.190673,0.301990,-1.034589,-0.839343,-1.084975,2.339437,-0.862187,-2.448302,7.139149
127.000000,0.002000,-0.472480,-0.354386,-1.349986,-0.195896,-2.564075,1.792166,3.093338,0.508255,4.054233
128.000000,0.002000,0.590494,-1.664133,-2.271303,0.282211,1.617133,-2.074518,-0.523021,1.341876,1.811860
129.000000,0.002000,0.033747,-1.150426,-0.465125,-0.084747,2.186322,1.557467,-0.569381,6.540413,2.465603
130.000000,0.002000,-1.587021,0.840224,1.152604,0.427212,-2.098632,1.613635,2.788530,-1.645860,-2.048198
131.000000,0.002000,0.509410,0.520194,0.230040,-1.368275,0.706202,1.091374,-6.348197,-6.971872,-3.522962
132.000000,0.002000,-1.841024,-0.841516,-0.721173,0.363340,-0.799287,0.415637,3.297930,1.478364,1.282506
133.000000,0.002000,0.395497,1.439280,1.013996,-1.233822,-0.134005,-1.516717,-1.151097,-3.704773,-2.557035
134.000000,0.002000,0.148439,0.548277,-0.592446,-1.946677,1.812658,2.657252,2.365220,-8.731279,13.945985
135.000000,0.002000,-0.007605,0.552996,-0.927658,-1.719444,-0.144371,2.931914,-0.261391,-3.745099,6.327161
136.000000,0.002000,-0.254234,0.423322,0.505030,-1.124360,-1.966012,-0.164075,3.836749,-5.501981,-7.596702
137.000000,0.002000,0.260607,-0.600601,-1.123161,0.772342,0.966273,1.825244,-1.101740,2.905621,5.864292
138.000000,0.002000,-0.141119,-0.166330,-1.138898,-2.067991,0.449156,-0.508513,0.622244,0.726612,7.192586
139.000000,0.002000,1.517850,0.024520,0.363623,-1.522048,-1.391077,-0.281090,-5.127106,-0.127140,-1.348004
140.000000,0.002000,1.191040,0.746542,0.934526,1.595961,-2.093651,-2.295226,-3.499441,-2.151101,-3.053088
141.000000,0.002000,1.361085,0.571834,-1.636932,0.408081,-0.211136,1.543508,-2.081473,-0.822663,2.522944
142.000000,0.002000,-0.276619,0.459742,0.128020,-0.236194,0.301646,-0.251257,5.298173,-8.250715,-1.140385
143.000000,0.002000,0.732938,-2.483839,-0.268780,-0.622242,1.086947,0.693585,-0.888017,2.559494,0.323320
144.000000,0.002000,-0.163482,-0.490816,-1.241434,-0.860123,0.379665,1.581165,0.889912,2.514473,5.871701
145.000000,0.002000,0.665672,0.111935,-0.109420,-1.828526,-0.631247,2.421182,-9.245638,-1.305806,3.622438
146.000000,0.002000,-0.039809,0.417240,0.418356,-0.916863,-2.154557,-0.009655,0.438086,-6.220328,-7.679268
147.000000,0.002000,0.397683,0.036897,-0.065900,-2.152143,-0.192297,1.236477,-9.422981,0.455447,1.856057
148.000000,0.002000,-0.265231,0.555035,0.404729,2.928555,0.507938,-0.458828,3.851093,-6.987888,-4.869564
149.000000,0.002000,0.307873,-0.849688,0.003450,-2.113441,-0.271254,-1.248153,-3.374411,8.330976,-0.131908
150.000000,0.002000,-0.639971,-0.407106,0.193101,1.874232,1.563668,0.426728,7.330740,3.761502,-3.809750
151.000000,0.002000,-1.258252,-0.020112,-0.666419,0.822845,-1.956098,-1.934379,6.115008,0.300013,2.787950
152.000000,0.002000,0.310696,0.756913,2.456615,-0.057319,0.650904,0.140367,-0.370857,-0.809176,-2.671314
153.000000,0.002000,-0.141067,-1.899920,1.023491,0.766639,1.388740,1.365697,0.813509,3.397249,-1.875660
154.000000,0.002000,-0.629870,-0.706510,-0.776417,-0.574246,0.385939,1.441951,3.517235,4.481723,4.483510
155.000000,0.002000,-0.058934,-0.547139,-0.013310,1.181537,-0.366632,1.521102,1.403197,11.421814,0.238050
156.000000,0.002000,1.652388,-0.266684,-1.491713,-2.129334,1.537457,-0.984406,-2.499644,0.308139,2.253533
157.000000,0.002000,-2.451927,-0.179287,-0.627341,0.261132,-0.857855,3.048559,2.751522,0.138744,0.854808
158.000000,0.002000,-0.104810,-0.674351,-0.034330,1.384362,0.534464,1.867167,1.357235,9.692446,0.111493
159.000000,0.002000,2.629191,1.201797,1.633719,1.380019,0.215908,0.358235,-1.406475,-0.659364,-0.875691
160.000000,0.002000,-0.963274,0.472194,0.775357,0.694308,-1.937315,-0.112186,4.528465,-2.527257,-3.797357
161.000000,0.002000,1.346777,0.368493,-0.894327,0.314075,-1.739213,0.712602,-4.006166,-1.047223,3.036630
162.000000,0.002000,0.092085,-0.088180,-2.041474,1.013963,-1.990821,2.029657,-0.319009,0.162072,3.934241
163.000000,0.002000,0.524001,0.790226,0.090836,-3.079396,-0.507916,0.229968,-4.848529,-6.964093,-0.812048
164.000000,0.002000,-0.331773,-0.802239,-0.347084,-0.826594,1.861451,0.457912,3.570775,7.280306,2.923137
165.000000,0.002000,1.520645,2.089309,2.648692,0.687782,1.381008,-0.392976,-0.587638,-0.810996,-1.035777
166.000000,0.002000,-0.027290,0.053677,-0.008384,0.215715,1.848872,1.536317,1.261134,-1.860043,2.823519
167.000000,0.002000,-1.850210,0.132688,-0.308191,-0.539643,0.421810,-1.334390,4.076975,-0.302713,1.121669
168.000000,0.002000,-0.275062,-0.145566,-0.973092,-0.023006,-2.937695,-0.180026,2.571878,0.702407,7.318789
169.000000,0.002000,-0.961291,-1.410711,-0.903112,-0.791859,-0.994954,2.099204,1.930284,3.205761,1.809092
170.000000,0.002000,-1.453927,-1.641157,1.886027,0.593638,-0.576885,0.762649,1.146146,1.324080,-1.528555
171.000000,0.002000,0.701169,1.289902,-1.814730,-0.651130,-0.666181,-0.357202,-0.931647,-1.831531,2.501717
172.000000,0.002000,-0.357053,-0.481974,-0.272827,4.457312,1.162708,-0.544380,5.268828,6.986084,5.075519
173.000000,0.002000,0.051238,0.763152,-0.362424,-1.153472,-2.038235,-0.862481,0.538065,-6.252298,4.428101
174.000000,0.002000,0.967683,-0.272722,-1.062911,-2.449810,0.095379,0.490794,-3.985125,1.013283,4.281195
175.000000,0.002000,-1.360447,-0.287994,0.276556,1.869066,1.661000,-0.305734,5.346031,3.097964,-1.208486
176.000000,0.002000,-0.000811,1.063893,1.331483,1.939978,-0.351883,-1.032351,-0.011359,-3.146330,-4.099888
177.000000,0.002000,-1.828592,0.312863,-1.899690,1.466499,-1.189471,1.079144,1.770560,-0.306566,1.887302
178.000000,0.002000,1.390675,0.251148,0.086440,0.885926,-2.567168,-0.016606,-5.583641,-0.433316,-0.900602
179.000000,0.002000,-0.614530,-0.618886,-0.020804,2.471142,0.768285,0.539911,4.838900,-1.037414,-0.297523
180.000000,0.002000,-0.328425,-0.414330,0.050255,0.551915,0.716840,0.196275,5.706355,8.887216,-1.493992
181.000000,0.002000,0.520987,-1.558175,-0.046032,0.287103,0.444669,0.463677,-1.199076,4.872154,-0.088928
182.000000,0.002000,0.521706,0.520569,0.145245,-3.451785,1.238297,1.243717,-3.491111,-7.581434,0.552526
183.000000,0.002000,0.830011,-1.980356,1.080994,-0.721345,1.709027,-0.492380,-1.218772,2.386457,-1.471591
184.000000,0.002000,-0.052689,-0.395083,0.058219,1.720827,-0.356092,-0.452149,0.421618,8.270958,-1.972667
185.000000,0.002000,-0.162460,-0.547705,0.072986,-2.578517,0.783961,1.746916,3.179825,9.944925,-0.971116
186.000000,0.002000,1.582934,-1.177951,-0.960528,0.044434,2.914284,-1.739698,-2.542659,1.899042,1.468899
187.000000,0.002000,-1.446171,-0.737336,1.274590,0.339124,0.351020,-2.060457,2.736957,1.599395,-2.661590
188.000000,0.002000,-0.634130,0.047517,-1.579623,-0.817540,-0.345471,1.371611,2.177425,-0.213617,4.436559
189.000000,0.002000,-0.700852,0.405080,-0.127213,1.448669,-0.108122,-0.890771,7.865006,-4.617165,2.207918
190.000000,0.002000,0.292891,0.194772,0.459458,-1.534797,0.220179,-1.358988,-1.825418,-3.065776,-10.440217
191.000000,0.002000,0.032100,-1.198038,0.071388,-1.024745,2.563228,-0.014512,-0.531152,7.155842,-0.525071
192.000000,0.002000,0.639220,0.359844,-0.325064,-1.464528,-1.247652,0.613233,-7.438530,-3.540476,3.822467
193.000000,0.002000,-0.476823,-0.544243,0.688076,1.512249,2.199961,0.975050,3.723107,6.560360,-4.483948
194.000000,0.002000,0.747576,-1.807746,-0.958017,-1.099063,0.973564,-0.282479,-1.250802,2.997817,1.562139
195.000000,0.002000,-0.133271,-0.212392,0.283924,3.128216,-1.933835,1.432857,3.428464,5.786318,-7.643458
196.000000,0.002000,-0.740484,-0.127655,0.264825,0.815987,0.584406,-1.038474,7.992742,2.440326,-3.659747
197.000000,0.002000,-0.392164,-3.317280,0.780498,0.049045,-0.116821,0.380504,0.180496,1.625756,-0.383134
198.000000,0.002000,-0.111573,0.673988,-0.063371,-1.174034,0.694060,2.989610,2.590235,-9.204134,2.085159
199.000000,0.002000,0.053231,-0.832245,-0.242276,-0.954094,-1.408963,1.077170,-1.658496,10.691242,1.205652
200.000000,0.002000,-0.395966,-1.434790,-0.781163,-0.046503,0.117276,-0.719918,1.028063,4.476772,2.449334
201.000000,0.002000,-2.124135,0.159144,-0.237164,-0.245082,-0.637169,1.649073,3.889989,-0.401967,0.715042
202.000000,0.002000,-0.125484,-0.899891,0.244578,-0.730248,2.563635,1.631100,0.933792,7.638242,-2.105568
203.000000,0.002000,-0.144029,-0.924327,-0.473082,0.155394,2.843493,-0.802958,1.383632,7.101455,3.141485
204.000000,0.002000,-0.525387,-1.705500,-1.382747,-0.105912,0.701217,0.353198,0.696245,2.564469,2.275565
205.000000,0.002000,0.234102,-0.148738,0.532594,-1.590271,-2.410955,0.299182,-2.518779,2.422283,-8.205752
206.000000,0.002000,0.452139,0.368522,-0.210559,-1.136308,-0.559561,-0.875771,-7.097747,-4.754215,3.115064
207.000000,0.002000,1.284065,-0.957898,0.017057,-0.763478,1.816192,-1.460770,-3.994369,3.127903,-0.120702
208.000000,0.002000,0.473866,-0.126517,0.589128,1.135862,0.691292,0.704286,-6.534662,1.568431,-8.839580
209.000000,0.002000,0.190822,-1.005172,0.319589,1.081362,1.912752,-0.169713,-1.550606,6.884420,-3.006565
210.000000,0.002000,1.585521,0.297271,0.033425,-1.378248,0.647179,0.008915,-5.420504,-0.617199,-0.883482
211.000000,0.002000,-0.206831,-0.333903,0.431863,1.662970,0.239857,-1.230969,2.855574,5.437568,-6.828581
212.000000,0.002000,-0.574983,-0.267373,0.272147,0.818574,1.098015,-1.023061,7.414248,4.101155,-3.703068
213.000000,0.002000,-0.160818,-0.161441,-0.199534,2.712092,-0.664779,-2.080837,3.388560,2.603624,4.509677
214.000000,0.002000,0.073276,-0.764587,0.940829,-3.035623,-0.782330,-1.923445,-0.620942,3.838327,-5.409095
215.000000,0.002000,0.463922,0.355417,-0.561798,-1.943646,2.732303,2.439233,-4.911865,-2.665961,6.259768
216.000000,0.002000,-0.265657,-0.133880,-0.147142,1.029008,-2.835919,0.419212,7.226897,4.557554,4.553996
217.000000,0.002000,-0.371004,0.684246,0.884296,0.931625,-2.766070,0.418168,2.311921,-3.933681,-5.153848
218.000000,0.002000,-2.624389,-0.191295,0.023010,0.095870,-1.005047,-1.057328,2.764252,0.253922,0.021800
219.000000,0.002000,-0.641718,0.442988,0.059425,-0.818671,-1.049551,0.217221,7.807770,-5.263819,-1.345258
220.000000,0.002000,-1.548156,-0.131982,-0.522284,0.487915,0.596023,1.348722,5.089489,0.336324,1.654435
221.000000,0.002000,-0.622697,-1.090732,0.705753,1.260682,1.283151,-0.032050,2.521343,4.602425,-3.071087
222.000000,0.002000,-0.649585,-0.765733,-0.348127,-0.766062,0.467418,1.288321,4.519146,5.758706,2.420982
223.000000,0.002000,0.075698,0.862862,-1.523221,0.148006,-0.900667,1.795243,-0.334369,-2.284983,3.980827
224.000000,0.002000,0.277166,0.164625,-1.463992,-0.419079,1.405516,1.995262,-1.055467,-0.714725,5.785134
225.000000,0.002000,-0.687879,-0.405349,-0.283175,3.794179,1.667989,-0.756638,7.414770,5.669724,3.167848
226.000000,0.002000,0.678833,-1.724539,-0.067789,0.119671,-0.600055,-2.365319,-1.999823,4.246244,0.114428
227.000000,0.002000,0.676639,-0.034750,-0.516015,-2.862411,-0.955648,0.977732,-6.642452,0.202169,5.306104
228.000000,0.002000,0.739036,1.526898,0.304297,-1.350551,0.631853,-1.483503,-2.137469,-4.477147,-0.567274
229.000000,0.002000,-0.964167,-2.548571,2.037632,-0.519275,0.881914,-0.402080,0.476607,1.300015,-1.035286
230.000000,0.002000,-1.523366,0.184435,1.309939,0.740301,0.384735,-2.740382,3.160183,-0.401464,-2.723312
231.000000,0.002000,1.632127,1.273251,-1.053451,2.092249,0.165428,1.407353,-2.202612,-1.749525,1.481029
232.000000,0.002000,-1.311653,-0.674955,0.963394,1.696078,0.085286,-0.777279,3.389658,1.898158,-2.475218
